Search Term,Title,Source,Publication Date,Link,Utilité,Publication,Année,name,lire en ligne,périodique,date
Cabinet Technologia,Harcèlement moral et suicides chez France Télécom : le long travail d'Orange pour regagner la confiance de ses salariés - franceinfo,franceinfo,"Wed, 05 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqAJBVV95cUxNTkp2VGhOSVhFTW13blhLeGZVRFlLdzFTSHBUZkQ3dXE4UUtpVlBnakpVX1RSY1ljdUl3OXFvTnRDMmlGOXp3M3MxMnB4b0ZETFJRdDQtd2JFNjZKMmV2cnpYb3RKeVZUU09STzZBbV9rTHFfOUdmRzdRbjBoeXV0dlZrNjRGd2JibFRjX0xiS1d4TU41VWtRRWxWUEdzQXVRX0xvcFRJbUQtdzhfMVRpRVpzNWZQUjlxaUhQZGdkSHdtVzMxWlk5b3ZXUUVhUjFpOFo3NWhSU2RGbFhqNVQtZXNLOWFGdV91T200MXctWVBfbUk0cXBhT2FZcWtoZFhVS3hpbXpmenJqWGNkY1pmNFU1VUFLNklEWEhMczgyVFUwd09ibVlDcw?oc=5,,franceinfo,2018,,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNTkp2VGhOSVhFTW13blhLeGZVRFlLdzFTSHBUZkQ3dXE4UUtpVlBnakpVX1RSY1ljdUl3OXFvTnRDMmlGOXp3M3MxMnB4b0ZETFJRdDQtd2JFNjZKMmV2cnpYb3RKeVZUU09STzZBbV9rTHFfOUdmRzdRbjBoeXV0dlZrNjRGd2JibFRjX0xiS1d4TU41VWtRRWxWUEdzQXVRX0xvcFRJbUQtdzhfMVRpRVpzNWZQUjlxaUhQZGdkSHdtVzMxWlk5b3ZXUUVhUjFpOFo3NWhSU2RGbFhqNVQtZXNLOWFGdV91T200MXctWVBfbUk0cXBhT2FZcWtoZFhVS3hpbXpmenJqWGNkY1pmNFU1VUFLNklEWEhMczgyVFUwd09ibVlDcw?oc=5,franceinfo,2018-09-05
Cabinet Technologia,« Un plan d’action sera prêt à la fin du mois de mai » - La Voix du Nord,La Voix du Nord,"Tue, 10 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxNRk5XNmVnMkFKUHEycTVXaVNDSjBuU0UwQlk3ZmI4Zlk4SVBIWmstcGdCUURqYnFic3B3dXdZN3p3Uk9qaWtfWU5hcUNLdmhoR1lXTE9HS21mTDBuYktDd21ydWhZSERqbnEyTklsUDdUanVWYUR3RUI2YzN5VmdIeWhMNXV3bElhNFVZVkJuZ3VSdTRrZ3dRazNoR09CeW1PSDFiWg?oc=5,,La Voix du Nord,2018,,https://news.google.com/rss/articles/CBMipAFBVV95cUxNRk5XNmVnMkFKUHEycTVXaVNDSjBuU0UwQlk3ZmI4Zlk4SVBIWmstcGdCUURqYnFic3B3dXdZN3p3Uk9qaWtfWU5hcUNLdmhoR1lXTE9HS21mTDBuYktDd21ydWhZSERqbnEyTklsUDdUanVWYUR3RUI2YzN5VmdIeWhMNXV3bElhNFVZVkJuZ3VSdTRrZ3dRazNoR09CeW1PSDFiWg?oc=5,La Voix du Nord,2018-04-10
Cabinet Technologia,L’exposition à l’amiante reconnue chez Valéo Reims - L'Union,L'Union,"Fri, 07 Dec 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxQY2tzYWd0MXlXSE11bVdQS1pZelRVYW9fR3BzcmVnZXVXWmN3Z01TaXFXcDZhRngtaEpTOXFsdlVhQmVZUml1QzJmRzNKWEpSckg3UlRVaDN4X0tNVlQ5dXVaeFZWdC1rQUxvRUpzR0pXQllKbmJobVZtSXdTUzR3M0s2d29OZWJkb3dFX1B2YklrSEtsYTlVYkRsRQ?oc=5,,L'Union,2018,,https://news.google.com/rss/articles/CBMimwFBVV95cUxQY2tzYWd0MXlXSE11bVdQS1pZelRVYW9fR3BzcmVnZXVXWmN3Z01TaXFXcDZhRngtaEpTOXFsdlVhQmVZUml1QzJmRzNKWEpSckg3UlRVaDN4X0tNVlQ5dXVaeFZWdC1rQUxvRUpzR0pXQllKbmJobVZtSXdTUzR3M0s2d29OZWJkb3dFX1B2YklrSEtsYTlVYkRsRQ?oc=5,L'Union,2018-12-07
Cabinet Technologia,"Droit à la déconnexion : obligation pour l'employeur, enjeu pour les salariés - mesinfos",mesinfos,"Fri, 10 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNdlluYVlvYWZHOGJ4ZDB2d1lBUlZaT09DbnZfclhvV3Q3dHZBOFVyanV1YkdEMEhKUDctVEJVeHJTSjdKbnBDQVpjZThhMTNjZ2J3STRqTXFGcF9QWGxkNWdFX1N4Uko4Z3BJYUF4eEJ0d1J4M0pyVTFPOENTU2JsM19vV3M1X3pBMkFDR055ZV93WmtwRFIybVVJVl9vR0tEdVV6d0czenNQNE53cXVKRHdMNUNVeWdja29z?oc=5,,mesinfos,2018,,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNdlluYVlvYWZHOGJ4ZDB2d1lBUlZaT09DbnZfclhvV3Q3dHZBOFVyanV1YkdEMEhKUDctVEJVeHJTSjdKbnBDQVpjZThhMTNjZ2J3STRqTXFGcF9QWGxkNWdFX1N4Uko4Z3BJYUF4eEJ0d1J4M0pyVTFPOENTU2JsM19vV3M1X3pBMkFDR055ZV93WmtwRFIybVVJVl9vR0tEdVV6d0czenNQNE53cXVKRHdMNUNVeWdja29z?oc=5,mesinfos,2018-08-10
Cabinet Technologia,Marseille : les salariés mobilisés pour sauver leur McDo et leur dignité - Force Ouvrière,Force Ouvrière,"Thu, 30 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxOYXJVeTRZZm92cWV1Yk9vYUdBZDNrN2Yxb3ExSVhPaFBiR2JxNndBWDZYQVZIbmRoZ21kcWRHRFJZM0taVFBzWWpFUTRMMXhxYkpxTmZ4N2ZDazc1bDJwendSRDNhRVJOcHVyVG5xeUJLRTRaN1B3T3ZVODNZMkZYNGhJUUw2cV9pZVJqdEhKOXgzaGNaVEJOeA?oc=5,,Force Ouvrière,2018,,https://news.google.com/rss/articles/CBMimAFBVV95cUxOYXJVeTRZZm92cWV1Yk9vYUdBZDNrN2Yxb3ExSVhPaFBiR2JxNndBWDZYQVZIbmRoZ21kcWRHRFJZM0taVFBzWWpFUTRMMXhxYkpxTmZ4N2ZDazc1bDJwendSRDNhRVJOcHVyVG5xeUJLRTRaN1B3T3ZVODNZMkZYNGhJUUw2cV9pZVJqdEhKOXgzaGNaVEJOeA?oc=5,Force Ouvrière,2018-08-30
Cabinet Technologia,Déni de burn-out : pourquoi certains minimisent leurs symptômes - Psychologies.com,Psychologies.com,"Mon, 23 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNeG1qYUhKOGJ0aEUzNTdTYVEzd2FpajI0QnZ1cFBkcV9SZDk5YUh1QzZvbnUxUklOaV9kelNnOFNEMC05Z3p5TmRoZlp2SEpZVGFpdWViN2llRzQtR3Y1TF9lREtHRDFLSmlFS191Z1RxRHJ3Z28tWTdvVTI0dHJpakNxZnl0bkl2S2ZwNS1MeVVaeVdpMlA5NF9rOWhUZHU0aXJrN2FuRzVCZTRPckZiazAzOUpwRExuRTNKV0gxQkxCUVNlSURXVlNDdXVJZU9YNFZsdzZiaw?oc=5,,Psychologies.com,2018,,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNeG1qYUhKOGJ0aEUzNTdTYVEzd2FpajI0QnZ1cFBkcV9SZDk5YUh1QzZvbnUxUklOaV9kelNnOFNEMC05Z3p5TmRoZlp2SEpZVGFpdWViN2llRzQtR3Y1TF9lREtHRDFLSmlFS191Z1RxRHJ3Z28tWTdvVTI0dHJpakNxZnl0bkl2S2ZwNS1MeVVaeVdpMlA5NF9rOWhUZHU0aXJrN2FuRzVCZTRPckZiazAzOUpwRExuRTNKV0gxQkxCUVNlSURXVlNDdXVJZU9YNFZsdzZiaw?oc=5,Psychologies.com,2018-07-23
Cabinet Technologia,"Paris : la ligne 13 du métro, ""c'est le purgatoire, la porte avant l'enfer"" - France Culture",France Culture,"Mon, 16 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPYnd3TmpJQUFJUU50UmJFd1RXSGxGZnhFWmI4SVNkNXZDWVhRQldmU1A5WUhLSVNSYUdDdFNmNXdZTE9GdkNuZ2ItWjFUQXExaDByZ1lHdmpocUp3bnFFUXJtb05IY2tReVFmSS1OUVR4OHp5a2Y3MU1Ud3ZvbUdYaTRqN0pfbHYzUGJPb0lPSUxnRVNnOTNFS0VyYXRUTlVsT2FvNUMzZVk4YUhuT2pLc1hIVDV2dHg3NVE?oc=5,,France Culture,2018,,https://news.google.com/rss/articles/CBMiugFBVV95cUxPYnd3TmpJQUFJUU50UmJFd1RXSGxGZnhFWmI4SVNkNXZDWVhRQldmU1A5WUhLSVNSYUdDdFNmNXdZTE9GdkNuZ2ItWjFUQXExaDByZ1lHdmpocUp3bnFFUXJtb05IY2tReVFmSS1OUVR4OHp5a2Y3MU1Ud3ZvbUdYaTRqN0pfbHYzUGJPb0lPSUxnRVNnOTNFS0VyYXRUTlVsT2FvNUMzZVk4YUhuT2pLc1hIVDV2dHg3NVE?oc=5,France Culture,2018-04-16
Cabinet Technologia,Stress in the city : quand les transports en commun usent la santé - The Conversation France,The Conversation France,"Mon, 09 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxNT3VOOHpmcnRQb3I2ZzQtclRpU2ZZdWFsazdNemJvcTRPSVVBSXo0ejdFeHdvX3EyanNPM2R0anBjcFQyMXZjN2g4cGlrRVNBNkc4SWpyN3VYOURDOWVOeEFudGJlSG5RVjN2SjhRUmgxQ2N5eEoxalZjNWJrNXAzSGo5ZEtKLXRBRHdfOWloUThIMmZpbTdSTEg0Z2lvQXM?oc=5,,The Conversation France,2018,,https://news.google.com/rss/articles/CBMinwFBVV95cUxNT3VOOHpmcnRQb3I2ZzQtclRpU2ZZdWFsazdNemJvcTRPSVVBSXo0ejdFeHdvX3EyanNPM2R0anBjcFQyMXZjN2g4cGlrRVNBNkc4SWpyN3VYOURDOWVOeEFudGJlSG5RVjN2SjhRUmgxQ2N5eEoxalZjNWJrNXAzSGo5ZEtKLXRBRHdfOWloUThIMmZpbTdSTEg0Z2lvQXM?oc=5,The Conversation France,2018-04-09
Cabinet Technologia,"ENQUETE FRANCEINFO. ""Je me promenais avec une corde dans le sac"" : comment la souffrance au travail a gagné les rangs de Pôle emploi - franceinfo",franceinfo,"Tue, 04 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiogJBVV95cUxQLU5nTWUyN1lnYTA1V1Q4WDdNT1M3Q0t3WU4yT2NacHRtdTdrS24xZU9EZWc2ZnlwVTlDY0NpQS1NYXh5Q3ZxODhEWndkZlpxZ1FNS19XTWgtSkRkUXNUWW9VbTJCWFdKeHp2cV9ZdmJ6NzliUUFxaVpfRkplaTdYcFR0eU9WaGg2YUktZkNjY3JBMlhpX3VMN3l6THdfNDRQbEp4UTZFdlBBTUh0R3QwaFU5anoyMkRjNFFuemFEVExtVjhrOS0zZjEzRXNXTXZjXzJKS0ZiV3lteExFSUdjTzFoTmM4dDNpTElOaDhmNDE5dFYycldnR3ExQUpVVmNEY190LXIzRkkzTnV5blJPVjZWeWVvejMtMGNmcWJxSHlHZw?oc=5,,franceinfo,2018,,https://news.google.com/rss/articles/CBMiogJBVV95cUxQLU5nTWUyN1lnYTA1V1Q4WDdNT1M3Q0t3WU4yT2NacHRtdTdrS24xZU9EZWc2ZnlwVTlDY0NpQS1NYXh5Q3ZxODhEWndkZlpxZ1FNS19XTWgtSkRkUXNUWW9VbTJCWFdKeHp2cV9ZdmJ6NzliUUFxaVpfRkplaTdYcFR0eU9WaGg2YUktZkNjY3JBMlhpX3VMN3l6THdfNDRQbEp4UTZFdlBBTUh0R3QwaFU5anoyMkRjNFFuemFEVExtVjhrOS0zZjEzRXNXTXZjXzJKS0ZiV3lteExFSUdjTzFoTmM4dDNpTElOaDhmNDE5dFYycldnR3ExQUpVVmNEY190LXIzRkkzTnV5blJPVjZWeWVvejMtMGNmcWJxSHlHZw?oc=5,franceinfo,2018-09-04
Cabinet Technologia,VIDEO | Le mal-être au travail des agents de l'hôpital psychiatrique Laborit de Poitiers - France Bleu,France Bleu,"Wed, 13 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxONEx6QXltSWtQc0VWM05UTDc0NHNLcDJjQUU5WThJNUhFYUdpd19CenQ0Uk9yN0NlZDJlclpROHpUZDBGNUMyeVpPWlQ4Tk9HdkxoenpsWGxhNkVPc1QxRjNPRDRqZmRMSW1TWjFJdThhM2FZai00TEV1bzVhZHVYTmZxUEdhWGpKNG9DZWJjRjlQSVdQR0xlRlA0OTZCNEFMdzFHQlZuSmJ2OVdOZ0FjM2FjdEZOc3h5ZGxDY0tya3diQTZoVDJyRkVTb0VnUTRIMzI3bw?oc=5,,France Bleu,2019,,https://news.google.com/rss/articles/CBMi1AFBVV95cUxONEx6QXltSWtQc0VWM05UTDc0NHNLcDJjQUU5WThJNUhFYUdpd19CenQ0Uk9yN0NlZDJlclpROHpUZDBGNUMyeVpPWlQ4Tk9HdkxoenpsWGxhNkVPc1QxRjNPRDRqZmRMSW1TWjFJdThhM2FZai00TEV1bzVhZHVYTmZxUEdhWGpKNG9DZWJjRjlQSVdQR0xlRlA0OTZCNEFMdzFHQlZuSmJ2OVdOZ0FjM2FjdEZOc3h5ZGxDY0tya3diQTZoVDJyRkVTb0VnUTRIMzI3bw?oc=5,France Bleu,2019-02-13
Cabinet Technologia,CSE : état des lieux et propositions pour aller mieux ! - Editions-legislatives.fr,Editions-legislatives.fr,"Mon, 15 Apr 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1BaeXVZN1FTV1V3azlMTkxvNEF3UGNVUFo4cEhfZF9Idjk1clJRaFNxcTljbkswam5rUjlOYk1fWGF6SHRVb3ZYMHhnVU1LUmJCQTRMdkU0enhXbFVCZ2Y2S29RT3h3a09xV25PeUVPaExnNTdGRHgwRmdsNzZ3SU1SaWpSN0lGSDYtdmhwazRXaklramR2dlNFeEF4T0M0?oc=5,,Editions-legislatives.fr,2019,,https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1BaeXVZN1FTV1V3azlMTkxvNEF3UGNVUFo4cEhfZF9Idjk1clJRaFNxcTljbkswam5rUjlOYk1fWGF6SHRVb3ZYMHhnVU1LUmJCQTRMdkU0enhXbFVCZ2Y2S29RT3h3a09xV25PeUVPaExnNTdGRHgwRmdsNzZ3SU1SaWpSN0lGSDYtdmhwazRXaklramR2dlNFeEF4T0M0?oc=5,Editions-legislatives.fr,2019-04-15
Cabinet Technologia,"Au procès France Télécom, une sociologue raconte le ""climat de peur"" dans l'entreprise - Challenges",Challenges,"Wed, 12 Jun 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQOTJyOVZEOTVWc2Rrc3hQUmhMTHdQY1RjZEFNSVoxYUV3OW9aeW5aUW9udWVqcU55NkE3UF9BeGRoU19zS0xndWZNR2dVaHFMQUZVUmJXc1k1QXc2QklPdF9aSmUyOXdEcUFPWlRiV3ZpelVaT0FOWTZPZFRKMUtaTjhyV250bnFZOC1PWmJJeXJXQWY2LS03QmoyLXdnenNfdl9rNVpPdTVoRDRYTkgxajRkNWctblJEbWFqQTFDNVU3MXc?oc=5,,Challenges,2019,,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQOTJyOVZEOTVWc2Rrc3hQUmhMTHdQY1RjZEFNSVoxYUV3OW9aeW5aUW9udWVqcU55NkE3UF9BeGRoU19zS0xndWZNR2dVaHFMQUZVUmJXc1k1QXc2QklPdF9aSmUyOXdEcUFPWlRiV3ZpelVaT0FOWTZPZFRKMUtaTjhyV250bnFZOC1PWmJJeXJXQWY2LS03QmoyLXdnenNfdl9rNVpPdTVoRDRYTkgxajRkNWctblJEbWFqQTFDNVU3MXc?oc=5,Challenges,2019-06-12
Cabinet Technologia,Santé. Médecine du travail à Nantes : sortie de crise ? - Ouest-France,Ouest-France,"Sat, 19 Jan 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxPdG9xQUtNbWFDTWdjc1V2ZEJCWFZMNElPMEVBZ0JmV3RqNy1ZWG8xWHZQUGFBcW1JaFZscklhSkFhbXN6NU5tNHRHYVRJOTlQdm5rX0pSNVFOdENNMmdZM0lvVXlBc2ZMc2FMU01hUVV3NzBhZjlkaUVoZXlLN2F4eFU1N0FJM1ZwLVRvTXJOTVVlQTFBcnY5akNtRUpYTkZWLTVySkw3d05LdFVs?oc=5,,Ouest-France,2019,,https://news.google.com/rss/articles/CBMirAFBVV95cUxPdG9xQUtNbWFDTWdjc1V2ZEJCWFZMNElPMEVBZ0JmV3RqNy1ZWG8xWHZQUGFBcW1JaFZscklhSkFhbXN6NU5tNHRHYVRJOTlQdm5rX0pSNVFOdENNMmdZM0lvVXlBc2ZMc2FMU01hUVV3NzBhZjlkaUVoZXlLN2F4eFU1N0FJM1ZwLVRvTXJOTVVlQTFBcnY5akNtRUpYTkZWLTVySkw3d05LdFVs?oc=5,Ouest-France,2019-01-19
Cabinet Technologia,Jean-Paul Delevoye accusé de graves gaspillages d’argent public quand il était président du Cese - Capital.fr,Capital.fr,"Fri, 20 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNMldsRDhncFFBczYtNTg1Z2dlWkpXclN6ODB3YXJiX1BSREgtWU5ZU1pzQ1E0UGRSM3ItNndmWHFBVUxiSmdGQjI1d1NDWGFSenhNUTJCczNyaFBWU2FGZGhhTUcyeXVVcnFjY0p3N3NMQk9zSEg4VnVBSzFUVDhaejhlT21Rc1dzcHk2dThQMW5RdUFPdkQzcTJSMHlCcUZ2RW50R3lkZWE4QjF1cnFsWHhlaHh6RkJicUs4VjNn?oc=5,,Capital.fr,2019,,https://news.google.com/rss/articles/CBMivgFBVV95cUxNMldsRDhncFFBczYtNTg1Z2dlWkpXclN6ODB3YXJiX1BSREgtWU5ZU1pzQ1E0UGRSM3ItNndmWHFBVUxiSmdGQjI1d1NDWGFSenhNUTJCczNyaFBWU2FGZGhhTUcyeXVVcnFjY0p3N3NMQk9zSEg4VnVBSzFUVDhaejhlT21Rc1dzcHk2dThQMW5RdUFPdkQzcTJSMHlCcUZ2RW50R3lkZWE4QjF1cnFsWHhlaHh6RkJicUs4VjNn?oc=5,Capital.fr,2019-12-20
Cabinet Technologia,Pourquoi Jean-Paul Delevoye a enterré un rapport du Cese - Le Point,Le Point,"Fri, 20 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxOTVlOZXhBMm1Pc0xzRmktVUQzcW93eHVVN29JUjNYY3I5Vm9xTXItRVpQUlBaZERUZmxNNmx1TU8tUXk5emZQc3Z2cEpRWjJNUWlKckxnaDVNekZCem95QkJBQUdOcEZUdmkwS2hRUW5xV2lHZFQ1ZHBHVjlqdjlhLXhvOHVXVWtxXy1HdU44aHpuYVFNcUI2dkpVbEUxQmdlYlVKYk1leHJmUHd1M1dBakwzX3hyQXJfaFZwRg?oc=5,,Le Point,2019,,https://news.google.com/rss/articles/CBMivAFBVV95cUxOTVlOZXhBMm1Pc0xzRmktVUQzcW93eHVVN29JUjNYY3I5Vm9xTXItRVpQUlBaZERUZmxNNmx1TU8tUXk5emZQc3Z2cEpRWjJNUWlKckxnaDVNekZCem95QkJBQUdOcEZUdmkwS2hRUW5xV2lHZFQ1ZHBHVjlqdjlhLXhvOHVXVWtxXy1HdU44aHpuYVFNcUI2dkpVbEUxQmdlYlVKYk1leHJmUHd1M1dBakwzX3hyQXJfaFZwRg?oc=5,Le Point,2019-12-20
Cabinet Technologia,VIDEO.La charge de l’inspectrice contre les ex-dirigeants de France Télécom - 20 Minutes,20 Minutes,"Thu, 09 May 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQOGd0NjdoNThmVUY0dEcyMjJBcVRFTjcyZldfb3JHekJoTldqRXVPQmM5S2Z5Ylp0aVNhelY1VFZVa0tUSVZGNTlvN1BVOEt0TnhPb2tfcFpIaVkyckNYQlZvRXB5bXhBOWU0aGhoX2xaWjhYeDVQMER6OWpZUndUQ1JmRFRsdkpjMXpXUElPQUFwck1MVnFTSGZRWkxIcDJlZ0V6Q04tMlBKLWM1YXJodFEwZnZwMXlGWmRackg3QTYwVHBRQk5oczJCaktYczhRZWZQUHdCR2M4RVhhM0VvSQ?oc=5,,20 Minutes,2019,,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQOGd0NjdoNThmVUY0dEcyMjJBcVRFTjcyZldfb3JHekJoTldqRXVPQmM5S2Z5Ylp0aVNhelY1VFZVa0tUSVZGNTlvN1BVOEt0TnhPb2tfcFpIaVkyckNYQlZvRXB5bXhBOWU0aGhoX2xaWjhYeDVQMER6OWpZUndUQ1JmRFRsdkpjMXpXUElPQUFwck1MVnFTSGZRWkxIcDJlZ0V6Q04tMlBKLWM1YXJodFEwZnZwMXlGWmRackg3QTYwVHBRQk5oczJCaktYczhRZWZQUHdCR2M4RVhhM0VvSQ?oc=5,20 Minutes,2019-05-09
Cabinet Technologia,"Travail : la France, en état d'urgence face aux risques de burn-out - Challenges",Challenges,"Fri, 10 May 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxQTWV6Q2lVQV9OR3NMdzNOSnlrVnVkT1U5SG9pby1PbklWUDhIZ2dUa2tNN0lLUkdRS0dTRG04R1hndDBTdkJTSTRzMk1UNTg2UXMwMGdhX1BmREpZN0pyZ3czVzYwd0YtUWk4Y1JsaVZKNEM2Q0l0MVQyY0JLZDBRaE9vaVd1aHdXOEJoYnlGR3VYNDRQU0FIU2xwX0hZdlI0ZEZXVkpaWFMxYURDYTdHMllCSjc?oc=5,,Challenges,2019,,https://news.google.com/rss/articles/CBMitAFBVV95cUxQTWV6Q2lVQV9OR3NMdzNOSnlrVnVkT1U5SG9pby1PbklWUDhIZ2dUa2tNN0lLUkdRS0dTRG04R1hndDBTdkJTSTRzMk1UNTg2UXMwMGdhX1BmREpZN0pyZ3czVzYwd0YtUWk4Y1JsaVZKNEM2Q0l0MVQyY0JLZDBRaE9vaVd1aHdXOEJoYnlGR3VYNDRQU0FIU2xwX0hZdlI0ZEZXVkpaWFMxYURDYTdHMllCSjc?oc=5,Challenges,2019-05-10
Cabinet Technologia,Burn-out : le florissant business du stress - Capital.fr,Capital.fr,"Wed, 13 Mar 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxNWjRZNU03SV9LU0cyeV9yM1R5R3Zqb0ZmME5MRTJxYW92UTU1X2FhMm9ZLWl3OHJ3UjRCano5cXUtZnQ0OE5xVHdTSEZQX05PdmhVT2UzV0NoS3ozRWR2TFdCczRQMkxTeDFOa25GTUk1NHRHS1NobzRTUHE0QWRYSk5KVVVoeEpzYVFFX3JTRVQ?oc=5,,Capital.fr,2019,,https://news.google.com/rss/articles/CBMikAFBVV95cUxNWjRZNU03SV9LU0cyeV9yM1R5R3Zqb0ZmME5MRTJxYW92UTU1X2FhMm9ZLWl3OHJ3UjRCano5cXUtZnQ0OE5xVHdTSEZQX05PdmhVT2UzV0NoS3ozRWR2TFdCczRQMkxTeDFOa25GTUk1NHRHS1NobzRTUHE0QWRYSk5KVVVoeEpzYVFFX3JTRVQ?oc=5,Capital.fr,2019-03-13
Cabinet Technologia,Suicide au travail : 5.000 morts par an pourraient être évités - France Bleu,France Bleu,"Wed, 05 Feb 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxQYk9lQlJXZmFRVlEzSXRUemZQM080OU9YbC1Gbi0zd3lXYkJTOVFIZDRQNVVmc0dYTnkwWS1UQ2Zhb3E1NjZhWVVnQVd0WC1pRHlQYU1KcHhSb1R0RnJ0WWdNd1J2VVhQS3lpYWxfcHZfY19hMjZ5WWVFc1hSazZVMUVwYUM2ak5LT3QyRk4yNnNyN0l6VTR4OU9CVW4yOXNEMkw1dWJNa3JMUTJp?oc=5,,France Bleu,2020,,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYk9lQlJXZmFRVlEzSXRUemZQM080OU9YbC1Gbi0zd3lXYkJTOVFIZDRQNVVmc0dYTnkwWS1UQ2Zhb3E1NjZhWVVnQVd0WC1pRHlQYU1KcHhSb1R0RnJ0WWdNd1J2VVhQS3lpYWxfcHZfY19hMjZ5WWVFc1hSazZVMUVwYUM2ak5LT3QyRk4yNnNyN0l6VTR4OU9CVW4yOXNEMkw1dWJNa3JMUTJp?oc=5,France Bleu,2020-02-05
